,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,,,
232,2,Treino vespertino,0.0,2782,2782,0.0,WeightTraining,WeightTraining,8654411359,2023-03-03T19:22:05Z,2023-03-03T16:22:05Z,(GMT-03:00) America/Araguaina,-10800.0,,,Brazil,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,54.5,TRUE,110.7,132.0,FALSE,TRUE,9289852254,9289852254,garmin_ping_262678976482,FALSE,0,0,FALSE,9.0,8535902,1,a8654411359,,2,,,,,,
233,2,Corrida ao entardecer,9006.1,2751,2751,45.1,Run,Run,8649904935,2023-03-02T21:40:04Z,2023-03-02T18:40:04Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,0,5,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621467,"[-19.650755412876606, -43.23247907683253]","[-19.653515070676804, -43.22908650152385]",3.274,4.684,86.6,TRUE,167.6,186.0,FALSE,TRUE,9285134933,9285134933,garmin_ping_262545057900,FALSE,0,2,FALSE,157.0,8535902,1,a8649904935,f`}vB~yzfG?FEN[f@wAvC_CnFi@z@i@jAg@jAw@lAi@nAY^g@TsC`@e@PoAhAm@\qBl@g@Jg@DkAAuASu@Og@?c@NWZG`@@|AA{@H_AZe@\Of@AfARxBR`@Av@GvA]b@On@c@r@w@^WLGb@KbBM^IXITOV_@f@qAhAkBf@kATWZy@jAiChBgE|@mB\_@^YpB_AxBqA~@aAd@Sr@{@\Wl@[`@]l@y@d@kAJc@D[Be@Em@q@iEGu@Ae@Dy@IqAYq@o@gAcC{Dk@wAi@gBYgASg@_AmC]yAi@kCw@gEGg@@q@Hk@Ji@Re@Ve@b@c@`@i@Ne@Ak@Ii@GOoB}BUGmCaCa@UGDBHx@r@V\rAnA~@jAH^d@v@Ad@qAjBU`@Wp@Kp@Gj@Al@HbAVpAHl@VvCHb@JbBLfALlBJjALh@d@dArBrC`@x@z@hAt@rA|@nANb@XrABd@J`EA`AYbCQl@oAbAO^_@b@IPAJPBVMZ_@x@_@v@o@\k@Re@^cAL{@@q@Eg@g@sCK}@Ew@DmAEe@Mm@MUwAyBc@_A_@m@[m@wA}DYeAWg@[kAi@eBu@oDe@gBMw@Q_ACm@Bi@Ju@X}@^i@p@s@R[Lc@?MCg@EMQa@mAuAi@Wg@m@m@k@qAkAMCGB@H~A~A`@z@bCxCLb@Od@aApAS\Sd@Q`AGt@@xAx@jFNtBHh@H~AHhAT`CZpA~CxElA`BlAlBNLVf@L^Hf@PlDH|B,2,0.0,733.4,691.5,,,
234,2,Corrida ao entardecer,6911.4,2192,2453,23.4,Run,Run,8644386905,2023-03-01T21:14:47Z,2023-03-01T18:14:47Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621467,"[-19.650678131729364, -43.23243783786893]","[-19.653290770947933, -43.22743241675198]",3.153,4.558,83.4,TRUE,170.4,187.0,FALSE,TRUE,9279364273,9279364273,garmin_ping_262391241919,FALSE,0,0,FALSE,129.0,8535902,1,a8644386905,v_}vBvyzfGFTc@r@[x@[h@aBbE{@fBe@nAV_Af@qATa@lCmGh@gAXY^WtBeArBkAb@a@Va@^c@VUBAPARS`Ae@f@a@Za@~@_CNyAG{@]wBOyAC[@sBGo@Og@wDsGWm@k@{Ac@sAQu@Yo@cAiD_@_BsA_HGy@@i@NaADSVk@\g@r@w@Pa@DWCy@KY_@i@_@Ya@UmAwAkAcA_Aq@GF@HVZRb@z@|@pAxAjAxAJ^?NI^_@d@m@~@c@lAIh@GlBRhBb@tCFr@Hl@Bh@Hl@H|ALfAJxAJl@Xz@NV`CdD`@r@v@bA`BdCRf@Rt@Dj@H^@nBJjB?p@Kt@sC~GB?PG`@]v@a@p@k@d@}@XaAJg@JeAO_BSiAQ{ACi@@{BAME[GSUe@C?AGEAoAyBaA_BoAsCi@sBe@iAo@iBWcA}AgISaDDg@V{@bBwBPa@DWAq@Oe@[c@i@g@k@_@mAmA_@UsAoAE@KDBFzBrBFJARBH~BlCL`@Eb@Wb@_AlAEJg@tAI\CZDz@p@zED~@NtAHpAFRDf@Dp@Hh@FrAH|@Rv@d@z@Z`@lC|DTVj@~@`@f@JPLHTf@@LPh@,2,,713.3,691.5,,,
235,2,Treino vespertino,0.0,2583,2583,0.0,WeightTraining,WeightTraining,8643756750,2023-03-01T19:07:39Z,2023-03-01T16:07:39Z,(GMT-03:00) Etc/GMT+3,-10800.0,,,Brazil,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,53.1,TRUE,130.4,157.0,FALSE,TRUE,9278711034,9278711034,garmin_ping_262375010333,FALSE,0,0,FALSE,27.0,8535902,1,a8643756750,,2,,,,,,
236,2,Treino vespertino,0.0,2860,2860,0.0,WeightTraining,WeightTraining,8632601747,2023-02-27T19:06:20Z,2023-02-27T16:06:20Z,(GMT-03:00) Atlantic/Stanley,-10800.0,,,Brazil,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,50.3,TRUE,117.0,160.0,FALSE,TRUE,9267055291,9267055291,garmin_ping_262068619609,FALSE,0,0,FALSE,14.0,8535902,1,a8632601747,,2,,,,,,
237,2,Corrida matinal,15008.2,5658,5658,156.7,Run,Run,8624320755,2023-02-26T09:18:34Z,2023-02-26T06:18:34Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,1,4,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621467,"[-19.63773471303284, -43.20169720798731]","[-19.63309516198933, -43.202377734705806]",2.653,3.594,83.4,TRUE,150.0,170.0,FALSE,TRUE,9258319787,9258319787,garmin_ping_261846543787,FALSE,0,0,FALSE,180.0,8535902,1,a8624320755,znzvBrytfGN[h@w@pAiAf@WjBg@x@a@l@c@b@Qz@aB^g@rCyCdCaCNUBSKEKDO|@M\W^{ChC{A|A}@dBe@h@y@h@e@R]Ho@j@W?g@J}@b@a@\YLuAZo@fAYZ]TgBf@oABm@I{Ag@sFgC{@Q[?e@Jc@Re@^W^M~@O`@]l@{BlBoAjA]Rs@p@aAj@w@r@}@b@a@DaBd@_@V[^Qf@Kf@BxAr@nD@d@ANPb@@f@Hd@f@|AnAnCx@hCXdAAPOb@U`@W^oAjAcAvAM`@Ed@B|@Hb@`@z@`@tALbH?f@Er@Ux@Yl@_EdGwApC_ApAg@b@yA^q@VYRm@z@GROhAHnBPpCGb@Ud@e@VwAn@qE`B_@Zk@v@MPYx@[\a@Ne@EKBg@~@Ir@ApAW`@m@Z_AL[C_@BuCQq@@iBSyABSDmBzAsCfBqA^}@Lu@Zk@h@[l@wB~CMn@q@rAYX]VaAd@qAd@QDKCiBsD]U}@IwAPuC|@_HpDWAWUa@NAJ\Lb@ELYh@Sn@a@xDkBtBm@`@SxASn@Ad@LZXR^FVr@jATh@RCpAe@nAo@hAoAPGxAyBZ[v@uAd@m@x@g@tCk@^Q`BkAZ]d@Ud@a@b@O`AKxE^tABrAHjAWvAs@`BGPLDVDd@At@HZpDfIp@hB^r@ZdAxA`D|AfETb@x@pBPl@Dp@Ej@Kf@EFNkAAu@Os@yG}Oe@uAuA{CkCuGGYEi@HcBEg@X_@Jw@Kg@m@m@FKRA|@mCf@q@j@WhGmB\EVSR_@D[@g@[mF?u@Li@Pe@X_@d@[~Bi@d@_@rAcBtB_EtCmERa@`@qADoAEcBQiDEyBC_@@wDHg@`@gAn@u@r@mAPi@Fa@Ce@Mo@qCaGYu@Oo@eAgJ?aALc@Xc@\YnCy@rAu@nIsGdAoAP]`@aBX]`@Sr@Il@JzGxCp@Vd@Fv@DbAG|@S`@Q~@o@`Aa@T_@Tk@lC{BrA_@xAq@lAs@rA}B|GgHf@o@AKSAKPOj@UZoFtFkAjBo@t@sC|AeARg@TuApA_AbBg@\{@x@iAj@o@JeAHiAGa@GeIoDg@Mg@BYLYZo@hB,2,,824.5,687.9,,,
238,2,Corrida leve,11004.3,4487,4491,68.0,Run,Run,8618570558,2023-02-25T09:07:49Z,2023-02-25T06:07:49Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11812048,"[-19.650662373751402, -43.23257697746158]","[-19.650985663756728, -43.22254593484104]",2.452,2.894,82.3,TRUE,143.4,158.0,FALSE,TRUE,9252224991,9252224991,garmin_ping_261694726431,FALSE,0,0,FALSE,111.0,8535902,1,a8618570558,t_}vBrzzfGYf@aBzD_BjDIJMHa@z@iAtCgA`Ba@`AQ^SR{@XmBPk@Nk@^OL]b@WVYN_@JeB`@c@De@BcBOoBYO@_@HQJU\Gd@BtACy@Fm@FSR_@ZQb@I|AXxALf@@n@GlBa@j@SXQj@o@t@k@t@SzAOf@I`@OV]x@mB`AwAb@eAV_@`CiFzBsFR_@b@a@XShCyAfAg@XS~@iA\Yj@s@LIRI\?FCb@YX[Ta@r@aBJo@Hs@Ca@Gi@k@qDE_AD_BGu@aAgBgCmEc@{@u@cCOo@a@eASs@Ue@k@uBu@iDs@yDGk@@m@Bi@He@f@eA~@qATa@Ji@Ag@Me@e@e@k@s@eAgAKIMA[SiA_A_@_@SLFTfAjAj@d@pCfDN`@Gd@kA`BQZSd@ObAI|AH`Az@~EZ~DZ~EFl@Jf@^t@d@t@Z`@fBlCn@v@`BdCRd@Ld@\nBBr@?tAB^AtAWpCQd@UTc@RYXCD?HMVWZy@|Ag@n@c@ZaAd@qCxAk@f@cApBkC~FGBQVQ\uBbFe@r@{@hBY\a@RoBR_AP[N[Va@f@WV_@Tc@N]B]J_APc@@g@C}AO_AQe@C_@LWJMTKd@?vACi@@_@Hi@\i@TKb@I|AV`BPd@?j@EvBg@f@UZUn@o@|@k@dC[b@I\MX[n@aBv@mAXg@\}@\e@tFiMf@y@~@o@zDqBh@a@f@q@XK\WX[\[d@Qh@_@X[V_@h@qAXkAB}@MmA[gBOmACqADi@Ak@Ik@iDyFy@_B{@kCMm@s@gBk@eBi@}BMa@q@iDa@{BAsADe@Ha@l@eAv@}@Tc@Jg@?i@Sm@oBaCi@m@_@UUCuAqAEAMJHL^X@PLVr@p@dBnB`ArA?f@Qd@[^o@~@Q`@M`@If@IpA@l@dAfI,2,0.0,733.9,691.6,,,
239,2,Corrida vespertina,8007.9,2553,2553,65.0,Run,Run,8616347708,2023-02-24T20:39:40Z,2023-02-24T17:39:40Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,1,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621467,"[-19.650703696534038, -43.232574462890625]","[-19.649101998656988, -43.235330348834395]",3.137,4.688,80.3,TRUE,168.7,200.0,FALSE,TRUE,9249880672,9249880672,garmin_ping_261619527721,FALSE,1,0,FALSE,141.0,8535902,1,a8616347708,|_}vBrzzfGeAlBqAdDwArCOd@WXQ^c@pAQZeA~Am@xAWXa@TkCVe@J[PsApAa@Vc@N}AZkAJi@Ay@GwA[c@Co@NSPKb@AlBE}@Du@Zk@VO`@Id@Ff@JpBPd@@fAKfBg@XKTQf@k@j@e@TMp@M|@G`AMl@[T]n@}An@w@p@eBTWJQdAiCj@eAt@oB~@qBd@kAXUdBcAjCsAb@[r@_A|@_AlBaAZYr@eARg@Vu@Ju@?q@k@}EGw@BqBGq@M]_EwGYq@m@cB_@}Ai@kAyAcFe@oCQi@g@eDCc@@q@Fg@F[Rm@Ta@bAoAPc@@O?k@Ki@[_@q@s@_@]KCc@YyCiCC?IH@D\VhAfA\v@tBjCNXBLCd@Wd@}@nASf@Mh@Kz@Ez@Bt@j@vDR`CRrAb@rGXpAPb@vAvB`@r@vBnC\^t@jAJRb@tAPjC?vABjACv@Y~BO\w@l@i@t@Qf@k@jA[f@[Xk@^aBx@sBjAi@b@_@l@gBzDyAxDYXQZi@lAi@zAs@z@S\g@lAWT_@PiC^k@Lo@b@i@j@c@\a@RaCf@UB}@@m@E_C]e@@e@LIFQf@Ad@@hAEk@?s@Lg@X_@f@Od@Dn@NbCNf@?lAOxA_@n@]jAeARQb@Q|BYv@U\]l@{AbA}Af@iA,2,,733.9,691.5,,,
240,2,Treino vespertino,0.0,3340,3340,0.0,WeightTraining,WeightTraining,8616015712,2023-02-24T18:54:22Z,2023-02-24T15:54:22Z,(GMT-03:00) Atlantic/Stanley,-10800.0,,,Brazil,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,75.9,TRUE,105.4,137.0,FALSE,TRUE,9249531674,9249531674,garmin_ping_261609040173,FALSE,0,0,FALSE,10.0,8535902,1,a8616015712,,2,,,,,,
241,2,Treino vespertino,0.0,3264,3264,0.0,WeightTraining,WeightTraining,8606096695,2023-02-22T19:20:03Z,2023-02-22T16:20:03Z,(GMT-04:00) Chile/Continental,-10800.0,,,Brazil,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,70.9,TRUE,131.7,176.0,FALSE,TRUE,9239088638,9239088638,garmin_ping_261314131078,FALSE,0,0,FALSE,51.0,8535902,1,a8606096695,,2,,,,,,
242,2,Corrida ao entardecer,13007.9,3875,3875,87.4,Run,Run,8583899089,2023-02-18T21:01:11Z,2023-02-18T18:01:11Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,1,2,1,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621467,"[-19.65071752667427, -43.23261570185423]","[-19.649865590035915, -43.23409670032561]",3.357,4.35,83.3,TRUE,175.9,190.0,FALSE,TRUE,9215457231,9215457231,garmin_ping_260701372737,FALSE,1,0,FALSE,273.0,8535902,1,a8583899089,~_}vBzzzfG[d@_ApBcB~Da@z@S`@STKRiAnCS\c@j@aArBYTk@RaCXc@Le@\g@h@m@h@aBf@o@Jq@Jc@?s@Ga@EkBa@K?WDQF_@XKVCRAd@@~@E}@Bk@H]X_@f@OL?j@DhAR|@Hl@?~@GvCs@VU`AgA`@Wp@MvAOf@I\Q^_@n@aBxA{Bb@sAb@m@Tm@~BiF`AaCXg@l@o@nCoAbBaA`@_@j@y@bAeA`@I|@_@LM`@_@j@uAXy@Js@Bg@Eo@K_Aa@kCEoA@cBE[Qi@yDoGsAmD[wAOWi@aBQ_@a@}Am@aDi@_CQcAEs@?_AL_ATq@N[|@oATe@Hm@Cg@Q[yBeC_@UqA}@{@s@M?CD?JJXjAhA~@bAhAtAf@n@Fd@G^sAnBUj@Kn@E|A?f@Bn@b@zCV~BPdBJfCRvBRrAPf@`@n@h@l@b@r@lAbBfCzDT`@Rn@Jf@Fr@PhE?v@I~AM`AQ\aBxACTe@r@S^s@dAg@^uE`Cm@f@UZm@nAa@bAsAvCi@fAUZWj@s@`BWx@oApBw@bBKJc@Ni@He@HoAJc@LgAhAg@^a@NkBb@{@Lc@A{@G{AWg@GK?g@J[VQn@Cb@Dd@?VC]?o@Jm@Xk@`@Od@AdARlBRt@?n@KfBc@XKRIZYh@o@^_@p@Sn@C`AKd@I^SZg@Z{@Pa@VYXe@r@eBXWHOv@iBbBsDhAqC\o@^c@^WrEaC`@]pAyAb@SZ]bAg@d@_@d@o@Xo@To@RqAAu@q@_FEy@?y@Bi@Gu@EQWa@_AwA{AkCq@}Ai@aBYgAm@yAeAiDs@gD}@yEEu@?i@Hg@Nk@Vm@bAuAVa@BIDg@Iq@EKq@e@yBgCeBuAc@c@G@CD@FPTFXdCfCjBxBF\Gj@U^_@^]h@[p@Mf@Ih@Ix@Ah@Fn@^`Br@fFLhBJpBNhBD\Rr@l@fAxAjBhBtCjA`Bh@bARf@ZhBDb@DhCAd@UhCWnAKN}@t@]ZMRGV{@fBe@j@e@\gCpA}A|@[\W^}DbJaA`B}@zBGJv@qB^c@b@_AMXY\m@rARe@Ze@Ra@jAiC,2,,733.8,691.5,,,
243,2,Treino matinal,0.0,3561,3561,0.0,WeightTraining,WeightTraining,8575748512,2023-02-17T11:42:03Z,2023-02-17T08:42:03Z,(GMT-03:00) Brazil/East,-10800.0,,,Brazil,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,53.7,TRUE,93.6,147.0,FALSE,TRUE,9206642901,9206642901,garmin_ping_260486175099,FALSE,0,0,FALSE,11.0,8535902,1,a8575748512,,2,,,,,,
244,2,Treino matinal,0.0,2455,2455,0.0,WeightTraining,WeightTraining,8571289980,2023-02-16T11:41:10Z,2023-02-16T08:41:10Z,(GMT-03:00) America/Mendoza,-10800.0,,,Brazil,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,54.9,TRUE,114.5,139.0,FALSE,TRUE,9201729879,9201729879,garmin_ping_260355591636,FALSE,0,0,FALSE,9.0,8535902,1,a8571289980,,2,,,,,,
245,2,Corrida ao entardecer,8005.5,2472,2472,65.0,Run,Run,8567905811,2023-02-15T21:19:53Z,2023-02-15T18:19:53Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11621467,"[-19.65069305151701, -43.23248687200248]","[-19.649120438843966, -43.235310819000006]",3.238,3.931,83.2,TRUE,172.4,187.0,FALSE,TRUE,9197996343,9197996343,garmin_ping_260252825620,FALSE,0,0,FALSE,165.0,8535902,1,a8567905811,z_}vB`zzfGBNCHU^Yf@qBzEmAdC_@`Ac@h@a@dAUd@s@fAk@vAY\a@Pi@JqBPe@NYR{@~@]Xy@TqAXg@FeABaAIkB]W?i@N[ZKd@A`BA]@s@Fo@JUROn@OxAV|APd@@dAIdCo@b@St@}@f@_@b@O`CWf@MNIV_@v@gB`@i@Vg@l@yAX]f@_AbAcCVe@Pk@lBiEVa@j@c@rE}Bj@a@v@eAnAsA|@e@XW`@g@h@eAV_ATUFa@?i@o@iFEo@BcBAWO{@mAmBcC_Ec@eAOu@Wy@Ig@GU]w@_@{Ak@eBQu@UoAe@aB[wBKoADo@Ju@Le@Pc@^c@n@}@Pm@?g@Oi@_@i@cBkBMKYGcCwBE?G@@Lf@j@Tj@ZX`@b@xBrCLNFX?JKb@qAhB]t@Gf@GnA?d@HjAJt@`@bCLfB\fCHxAJtABd@Fj@X|@z@rAnC`EtBrCV`@Rh@ZbC@h@Dp@D~ACl@Iz@Cf@Kr@Mb@]Ze@Zq@v@CHu@|Ay@dA]T_EpBy@h@[d@aBdE}A`Da@`Aa@l@g@rAa@|@gAdB[t@Yd@c@Va@JyBRk@N_@Ts@|@a@V{Ad@{@Pq@Fw@?g@Cq@ImAUe@BYJMHGHMV?b@Dd@Ej@?o@De@Ro@R]r@Q^BfATl@Fv@@b@Al@IpCu@d@[n@s@TQb@OhAQx@Gh@O\W|@qBf@q@^s@Z{@,2,,733.8,691.5,,,
246,2,Treino vespertino,0.0,3035,3035,0.0,WeightTraining,WeightTraining,8567405028,2023-02-15T19:15:59Z,2023-02-15T16:15:59Z,(GMT-03:00) Antarctica/Palmer,-10800.0,,,Brazil,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,73.3,TRUE,116.1,163.0,FALSE,TRUE,9197446389,9197446389,garmin_ping_260240406355,FALSE,0,0,FALSE,15.0,8535902,1,a8567405028,,2,,,,,,
247,2,Pedalada matinal,0.0,1205,1205,0.0,Ride,Ride,8536799054,2023-02-10T12:00:40Z,2023-02-10T09:00:40Z,(GMT-03:00) Atlantic/Stanley,-10800.0,,,Brazil,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,,TRUE,128.9,147.0,FALSE,TRUE,9163305871,9163305871,garmin_ping_259418822862,FALSE,0,0,FALSE,12.0,8535902,1,a8536799054,,2,,,,,,
248,2,Treino matinal,0.0,1934,1934,0.0,WeightTraining,WeightTraining,8536697281,2023-02-10T11:26:17Z,2023-02-10T08:26:17Z,(GMT-03:00) America/Catamarca,-10800.0,,,Brazil,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,72.8,TRUE,103.3,146.0,FALSE,TRUE,9163193251,9163193251,garmin_ping_259416375053,FALSE,0,0,FALSE,8.0,8535902,1,a8536697281,,2,,,,,,
249,2,Treino matinal,0.0,3338,3338,0.0,WeightTraining,WeightTraining,8531694437,2023-02-09T12:00:30Z,2023-02-09T09:00:30Z,(GMT-04:00) Chile/Continental,-10800.0,,,Brazil,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,75.0,TRUE,95.5,122.0,FALSE,TRUE,9157668995,9157668995,garmin_ping_259273269005,FALSE,0,0,FALSE,8.0,8535902,1,a8531694437,,2,,,,,,
250,2,Treino vespertino,0.0,4191,4191,0.0,WeightTraining,WeightTraining,8528566141,2023-02-08T19:21:38Z,2023-02-08T16:21:38Z,(GMT-02:00) America/Nuuk,-10800.0,,,Brazil,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,65.6,TRUE,95.0,130.0,FALSE,TRUE,9154207936,9154207936,garmin_ping_259176860236,FALSE,0,0,FALSE,10.0,8535902,1,a8528566141,,2,,,,,,
251,2,Treino vespertino,0.0,2465,2465,0.0,WeightTraining,WeightTraining,8517342143,2023-02-06T19:18:40Z,2023-02-06T16:18:40Z,(GMT-03:00) Brazil/East,-10800.0,,,Brazil,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,73.3,TRUE,96.4,150.0,FALSE,TRUE,9141840995,9141840995,garmin_ping_258874927860,FALSE,0,0,FALSE,9.0,8535902,1,a8517342143,,2,,,,,,
252,2,Corrida ao entardecer,7389.2,2300,2300,27.6,Run,Run,8500399910,2023-02-03T22:20:44Z,2023-02-03T19:20:44Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,0,3,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11812048,"[-19.6494104526937, -43.23486163280904]","[-19.652382591739297, -43.23132296092808]",3.213,4.107,82.9,TRUE,176.6,188.0,FALSE,TRUE,9122803253,9122803253,garmin_ping_258417623429,FALSE,0,0,FALSE,163.0,8535902,1,a8500399910,xw|vB|h{fG]x@dCoGf@iAf@cATm@Ra@X_@b@[nFuC\[Z_@Xe@d@_@\c@x@Qf@Yb@g@T_@`@eATq@HgAA_@Ei@UeBKc@KaBAsBCe@CQq@mAY]}BeE[o@aAgCUkAWk@m@eB[iAU_AIk@_AsEMi@KcBFw@Jm@To@rAeBRe@Fq@Ig@Ye@q@{@gAkAu@o@[ImAgAICGFTv@fAbAfDdEH`@I`@{AxBSd@Kr@An@@tAlArJFnALnAJ~AVlBJh@Rf@V^lAhBt@`AvD~FR|@PlBJpDAd@IbBGb@Gb@MXUT]R{@t@Ux@ADBBF@PGh@c@hAm@f@i@P]Rk@XeAJe@B}@Ey@g@cDGe@A}@BmAGu@Oc@Ym@{BmDm@iAg@mAm@qBG_@Oc@[k@o@qBe@kBcBiIC[Aq@Fi@Js@`@cARYp@q@T_@BKBi@Go@Ye@Y]kCwC][WEeA{@KH@FXZHRDTl@n@dAbAV`@lAxAP`@?DIZm@bA[ZQT_@pAI~@BzBp@rCB^Ff@?f@Lx@HvAJb@@bARhBB`Ab@rAp@dATb@~AxBjDlFN^Lj@^dC?TBb@BjBQfBStAO\_@^e@XSTSXCN_AbB,2,0.0,712.9,691.5,,,
253,2,Treino vespertino,0.0,2098,2098,0.0,WeightTraining,WeightTraining,8500021102,2023-02-03T20:21:46Z,2023-02-03T17:21:46Z,(GMT-04:00) America/Santiago,-10800.0,,,Brazil,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0.0,0.0,78.6,TRUE,102.6,143.0,FALSE,TRUE,9122386503,9122386503,garmin_ping_258407224327,FALSE,0,0,FALSE,8.0,8535902,1,a8500021102,,2,,,,,,
254,2,Corrida leve,6430.5,2592,2615,126.9,Run,Run,8495861106,2023-02-02T21:37:33Z,2023-02-02T18:37:33Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,Brazil,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g11812048,"[-19.66197065077722, -43.24907130561769]","[-19.661297667771578, -43.24939518235624]",2.481,3.543,84.2,TRUE,144.1,160.0,FALSE,TRUE,9117764701,9117764701,garmin_ping_258278401170,FALSE,0,0,FALSE,65.0,8535902,1,a8495861106,jf_wBva~fGAFLZTPHLHVHNMfCOXa@PWOa@e@U_@u@gBKe@Oe@c@y@q@}@DUVGb@CbA?d@CXFVfAP`@Hd@^XNTLb@In@EtAIZQRO@MC[]W_@S[u@kBKc@Qg@Uc@m@q@K[@ILIb@En@C\D^CZFNXNb@TbAL\h@TB|BIt@Od@_@HYOy@uAa@gA_@gAa@w@o@aACWBEHG^Gb@CN?FBn@E`@DP~@N^Lp@x@dA@d@CF@v@Ed@Wn@]FWMg@m@sBwFOWe@o@DYNGZAd@BNCJBd@EFCZDHRd@zBN\\XPf@Id@?z@Eb@ITYT[Cc@e@Yi@q@iBOg@c@eAu@_AG]JOVEbAADBZ?d@CTFv@`Db@ND|@A~AIt@[R_@G_@]q@oAS{@Oe@[k@Si@ISYYW_@AEJUPEzCAPND^Zv@Fb@Pb@PPF\HdBEj@M\ULWAGCi@{@_@q@yA}Ds@_AA[FIhDEPLh@bCf@|@Jd@@tAA\GVGHWNc@Gm@cA[o@_@kAk@}AWSAIY_@M[BWBA`BC^BXC\DRt@LZTfAd@|@Bd@@p@Af@CPO^_@NE?SQ[]U_@k@}ASu@i@eAk@u@M]LWZCtAA^EVBHFJf@HNBXXbA\p@H\DpAC\EZW`@a@?o@y@i@uA[cAMUMa@a@o@AKe@e@GS@INI~@Ej@@LBNE^?D@~@zCTd@Lx@AXDRGhAS\_@FSMW[U_@]s@c@wA,2,0.0,878.9,865.1,,,
